Event	ID	Name			Wwise Object Path	Notes
	524120417	env_coocoon_slideStop			\Default Work Unit\boy\coocoon\env_coocoon_slideStop	
	524448499	env_water_rain_machine_waterOutOfPibe1Stop			\Default Work Unit\environment\water\rain\pipes\env_water_rain_machine_waterOutOfPibe1Stop	
	525449149	amb_sws_old_rotatingSaw_roomRotatingStart			\Default Work Unit\ambience\state ambiene\old\rotatingSaw\amb_sws_old_rotatingSaw_roomRotatingStart	
	528265184	obj_spider_spiderCave_startPickUpBoy			\Default Work Unit\spider\spiderCave\obj_spider_spiderCave_startPickUpBoy	
	542771755	amb_sws_modern_lasersShooting_postLaser			\Default Work Unit\ambience\state ambiene\modern\amb_sws_modern_lasersShooting_postLaser	
	543268070	env_spider_sitting_beartrapMove			\Default Work Unit\objects\beartrap\env_spider_sitting_beartrapMove	
	543632481	env_darkness_sawJump_saw1IdleStart			\Default Work Unit\environment\darkness\sawJump1\saws\env_darkness_sawJump_saw1IdleStart	
	551952451	music_sw_spider_chase_chaseStart			\Default Work Unit\music\spider\music_sw_spider_chase_chaseStart	
	556807930	env_city_crane_craneReachTop			\Default Work Unit\environment\city\crane\crane1\env_city_crane_craneReachTop	
	557033558	env_modern_cable_changeToDown			\Default Work Unit\environment\modern\cable\env_modern_cable_changeToDown	
	557780790	phy_fort_rolling_stone3MoveStart			\Default Work Unit\physics\fort\rolling\phy_fort_rolling_stone3MoveStart	
	557829714	obj_spider_spiderChase_idle_stop			\Default Work Unit\spider\chase\idle\obj_spider_spiderChase_idle_stop	
	558347292	amb_evt_modern_gravityZone_aircondition			\Default Work Unit\ambience\event ambience\modern\gravityZone\amb_evt_modern_gravityZone_aircondition	
	559078882	env_underground_pursuing_boy3_steps			\Default Work Unit\boys\underground\pursuing\env_underground_pursuing_boy3_steps	
	562810941	phy_city_crane_crane2MoveStop			\Default Work Unit\physics\city\crane\crane2\phy_city_crane_crane2MoveStop	
	564386917	env_darkness_sparks_lamp1Start			\Default Work Unit\environment\darkness\sparks\lamps\env_darkness_sparks_lamp1Start	
	568566271	phy_water_sewer_hollowCrateSlideStart			\Default Work Unit\physics\water\sewer\hollowCrate\phy_water_sewer_hollowCrateSlideStart	
	568968253	amb_evt_water_zombieIntro_waterhole_stop			\Default Work Unit\ambience\event ambience\water\zombieIntro\amb_evt_water_zombieIntro_waterhole_stop	
	578588440	env_superSecretEgg_smash			\Default Work Unit\environment\mechanisms\env_superSecretEgg_smash	
	581346103	phy_fort_rolling_stone3InWaterImpact			\Default Work Unit\physics\fort\rolling\phy_fort_rolling_stone3InWaterImpact	
	582173649	menuNavigateFromPauseToMain			\Default Work Unit\menu\navigate\menuNavigateFromPauseToMain	
	586536233	amb_evt_water_zombieSewer_waterSurfaceStop			\Default Work Unit\ambience\event ambience\water\zombieSewer\amb_evt_water_zombieSewer_waterSurfaceStop	
	591695623	amb_evt_water_sewer_waterSplashingStart			\Default Work Unit\ambience\event ambience\water\sewer\amb_evt_water_sewer_waterSplashingStart	
	593960605	env_darkness_sawInDark_saw2IdleStart			\Default Work Unit\environment\darkness\sawInDark\env_darkness_sawInDark_saw2IdleStart	
	594272472	env_city_hotel_eLetterBuzz			\Default Work Unit\environment\city\hotel\env_city_hotel_eLetterBuzz	
	602391312	amb_evt_water_heights_oilDripping			\Default Work Unit\ambience\event ambience\water\heights\amb_evt_water_heights_oilDripping	
	603975401	amb_sws_modern_cable			\Default Work Unit\ambience\state ambiene\modern\amb_sws_modern_cable	
	604116893	boy_pull_steps			\Default Work Unit\boy\foley_animation\push_pull\boy_pull_steps	
	607501142	amb_sws_city_roof_ground			\Default Work Unit\ambience\state ambiene\city\roof\amb_sws_city_roof_ground	
	608090978	phy_water_sewer_2ndBoxSlideStart			\Default Work Unit\physics\water\sewer\box2\phy_water_sewer_2ndBoxSlideStart	
	613641535	obj_zombiesnail_exitSun			\Default Work Unit\objects\zombiesnail\GLOBAL\obj_zombiesnail_exitSun	
	615376540	phy_water_rain_machine_wheelRotateStart			\Default Work Unit\physics\water\rain\wheel\phy_water_rain_machine_wheelRotateStart	
	620674879	menuMainStop			\Default Work Unit\menu\screens\menuMainStop	
	635129222	phy_modern_gravityZone_box2SlideStart			\Default Work Unit\physics\modern\gravityZone\box2\phy_modern_gravityZone_box2SlideStart	
	637874192	phy_start_falling_rope1Joint2RotateStop			\Default Work Unit\physics\start\falling\rope1\phy_start_falling_rope1Joint2RotateStop	
	639292550	env_coocoon_jumpLight			\Default Work Unit\boy\coocoon\env_coocoon_jumpLight	
	640865202	amb_sws_city_wagon_sawAction			\Default Work Unit\ambience\state ambiene\city\wagon\amb_sws_city_wagon_sawAction	
	644028806	phy_old_cogwheel_cogwheel1RotateStop			\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_cogwheel1RotateStop	
	644467761	phy_water_sewer_leverRotateStop			\Default Work Unit\physics\water\sewer\lever\phy_water_sewer_leverRotateStop	
	646365211	env_city_crane_crane2ChangeDirToUp			\Default Work Unit\environment\city\crane\crane2\crane2\env_city_crane_crane2ChangeDirToUp	
	647883008	amb_evt_water_sewer_waterSurface1Stop			\Default Work Unit\ambience\event ambience\water\sewer\amb_evt_water_sewer_waterSurface1Stop	
	649425841	phy_city_insect_moveFakeInsectUpStop			\Default Work Unit\physics\city\insect\phy_city_insect_moveFakeInsectUpStop	
	654941282	boy_exhaust			\Default Work Unit\boy\exhaust\boy_exhaust	
	656239041	env_modern_box_hugeBoxImpact			\Default Work Unit\physics\modern\box\hugeBox\env_modern_box_hugeBoxImpact	
	657096336	phy_fort_crossing_rope2TopJointRotateStop			\Default Work Unit\physics\fort\crossing\phy_fort_crossing_rope2TopJointRotateStop	
	662457387	phy_city_hotel_lLetterRotateStop			\Default Work Unit\physics\city\hotel\lLetterRotate\phy_city_hotel_lLetterRotateStop	
	665714086	env_underground_pursuing_trap2_release			\Default Work Unit\environment\underground\pursuing\env_underground_pursuing_trap2_release	
	666198431	phy_start_beartrap_ropeJointRotateStart			\Default Work Unit\physics\start\beartrap\phy_start_beartrap_ropeJointRotateStart	
	667456851	env_modern_jump_saw3_stop			\Default Work Unit\environment\modern\jump\saws\env_modern_jump_saw3_stop	
	668553612	boy_ladder_down_grab_left_hand			\Default Work Unit\boy\foley_animation\ladder\ladder_down\boy_ladder_down_grab_left_hand	
	669981742	phy_start_falling_wagonRoll_start			\Default Work Unit\physics\start\falling\wagon\phy_start_falling_wagonRoll_start	
	671030779	env_fort_rolling_2ndStoneRelease			\Default Work Unit\environment\fort\rolling\env_fort_rolling_2ndStoneRelease	
	676928077	amb_evt_city_start_waterDripping			\Default Work Unit\ambience\event ambience\city\start\amb_evt_city_start_waterDripping	
	677512228	amb_sws_darkness_guns_startRotation			\Default Work Unit\ambience\state ambiene\darkness\amb_sws_darkness_guns_startRotation	
	679682664	obj_start_falling_axe			\Default Work Unit\objects\falling\obj_start_falling_axe	
	682776921	phy_old_cogwheel_leverRotateStop			\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_leverRotateStop	
	689549462	env_fort_crossing_fatBoyClimping			\Default Work Unit\boys\fort\crossing\fatBoy\env_fort_crossing_fatBoyClimping	
	690431753	phy_city_zombie_boxImpact			\Default Work Unit\physics\city\zombie\phy_city_zombie_boxImpact	
	695446552	boy_grab_climp_down_step_3			\Default Work Unit\boy\foley_animation\grab\grab_climb_down\boy_grab_climp_down_step_3	
	695446553	boy_grab_climp_down_step_2			\Default Work Unit\boy\foley_animation\grab\grab_climb_down\boy_grab_climp_down_step_2	
	695446554	boy_grab_climp_down_step_1			\Default Work Unit\boy\foley_animation\grab\grab_climb_down\boy_grab_climp_down_step_1	
	695446558	boy_grab_climp_down_step_5			\Default Work Unit\boy\foley_animation\grab\grab_climb_down\boy_grab_climp_down_step_5	
	695446559	boy_grab_climp_down_step_4			\Default Work Unit\boy\foley_animation\grab\grab_climb_down\boy_grab_climp_down_step_4	
	697329342	amb_sws_water_sewer_section2			\Default Work Unit\ambience\state ambiene\water\sewer\amb_sws_water_sewer_section2	
	697673733	phy_old_tire_handleJointRotateStart			\Default Work Unit\physics\old\tire\handle\phy_old_tire_handleJointRotateStart	
	699186221	obj_spider_hitground_longdistance			\Default Work Unit\spider\sitting\obj_spider_hitground_longdistance	
	699803198	env_modern_gravityZone_pressurePlateTimerFirstBibs			\Default Work Unit\environment\modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateTimerFirstBibs	
	700702836	amb_start_treeclimb_treetop			\Default Work Unit\ambience\event ambience\start\treeclimb\amb_start_treeclimb_treetop	
	701341132	env_modern_gravityZone_pressurePlateTimerLastThreeBibs			\Default Work Unit\environment\modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateTimerLastThreeBibs	
	711032760	env_old_wagonAction1_platformReachedDown			\Default Work Unit\environment\old\wagonAction1\platform\env_old_wagonAction1_platformReachedDown	
	712536789	amb_sws_old_rotatingIntro_rotate1stop			\Default Work Unit\ambience\state ambiene\old\rotatingIntro\amb_sws_old_rotatingIntro_rotate1stop	
	714557461	amb_evt_darkness_hangToLive			\Default Work Unit\ambience\event ambience\darkness\amb_evt_darkness_hangToLive	
	714923564	env_darkness_sawJump_sparkEvent			\Default Work Unit\environment\darkness\sawJump1\env_darkness_sawJump_sparkEvent	
	714999674	phy_water_sewer_1stBoxSlideStart			\Default Work Unit\physics\water\sewer\box1\phy_water_sewer_1stBoxSlideStart	
	715028730	obj_spider_spider_chase_leg24HitGround			\Default Work Unit\spider\chase\walk\obj_spider_spider_chase_leg24HitGround	
	717975078	env_fort_hanging_headofragdollfalls			\Default Work Unit\environment\fort\hanging\env_fort_hanging_headofragdollfalls	
	720015495	env_start_falling_wagonRopeTighten			\Default Work Unit\environment\start\falling\env_start_falling_wagonRopeTighten	
	720907272	env_old_rotatingDark_roomFinishedRotate			\Default Work Unit\environment\old\rotatingDark\env_old_rotatingDark_roomFinishedRotate	
	727019288	evt_water_zombieSewer_snailStillOn			\Default Work Unit\objects\zombiesnail\zombieSewer\evt_water_zombieSewer_snailStillOn	
	727728704	phy_old_rotatingDark_ballStopSlide			\Default Work Unit\physics\old\rotatingDark\ball\phy_old_rotatingDark_ballStopSlide	
	731978996	env_fort_jump_trap3Chop2ndTree			\Default Work Unit\environment\fort\jump\env_fort_jump_trap3Chop2ndTree	
	732160263	env_water_zombieSewer_preCrapPourDown			\Default Work Unit\environment\water\zombieSewer\crap\env_water_zombieSewer_preCrapPourDown	
	734653183	phy_old_rotatingDark_ballImpact			\Default Work Unit\physics\old\rotatingDark\ball\phy_old_rotatingDark_ballImpact	
	739133401	music_underground_pursuing_deadBoyVisible			\Default Work Unit\music\underground\music_underground_pursuing_deadBoyVisible	
	739777931	amb_evt_water_zombieSewer_waterSurfaceStart			\Default Work Unit\ambience\event ambience\water\zombieSewer\amb_evt_water_zombieSewer_waterSurfaceStart	
	739851374	amb_sws_water_heights			\Default Work Unit\ambience\state ambiene\water\heights\amb_sws_water_heights	
	741385654	amb_evt_water_rain_oilDripping			\Default Work Unit\ambience\event ambience\water\rain\amb_evt_water_rain_oilDripping	
	748013201	amb_sws_spider_cocoon_coocoonOff			\Default Work Unit\ambience\state ambiene\spider\cocoon\amb_sws_spider_cocoon_coocoonOff	
	748805117	phy_fort_rolling_stone1InWaterImpact			\Default Work Unit\physics\fort\rolling\phy_fort_rolling_stone1InWaterImpact	
	752468695	phy_underground_water_boy3rotateStop			\Default Work Unit\physics\underground\water\phy_underground_water_boy3rotateStop	
	753505925	boy_jumpup_step1			\Default Work Unit\boy\inactive\boy_jumpup_step1	
	762163425	amb_evt_water_zombieIntro_wireBird			\Default Work Unit\ambience\event ambience\water\rain\amb_evt_water_zombieIntro_wireBird	
	767695825	boy_slideforward_stop			\Default Work Unit\boy\foley_animation\slide\boy_slideforward_stop	
	769704112	boy_walkstop_land_step2			\Default Work Unit\boy\foley_animation\run\walkstop\boy_walkstop_land_step2	
	769704115	boy_walkstop_land_step1			\Default Work Unit\boy\foley_animation\run\walkstop\boy_walkstop_land_step1	
	769867339	amb_sws_old_rotatingDark_enter			\Default Work Unit\ambience\state ambiene\old\rotatingDark\amb_sws_old_rotatingDark_enter	
	772204168	phy_start_falling_rope2Joint1RotateStart			\Default Work Unit\physics\start\falling\rope2\phy_start_falling_rope2Joint1RotateStart	
	776587909	env_modern_elevator_platformHitBottom			\Default Work Unit\environment\modern\elevator\platform\env_modern_elevator_platformHitBottom	
	778728905	phy_water_zombieSewer_box2waterRotateStart			\Default Work Unit\physics\water\zombieSewer\box2\phy_water_zombieSewer_box2waterRotateStart	
	779938911	env_old_rotatingIntro_saw3_stop			\Default Work Unit\environment\old\rotatingIntro\saws\env_old_rotatingIntro_saw3_stop	
	780015140	env_modern_hotel_sawBlade_stop			\Default Work Unit\environment\modern\hotel\env_modern_hotel_sawBlade_stop	
	790021541	phy_modern_crusher_boxImpact			\Default Work Unit\physics\modern\crusher\box\phy_modern_crusher_boxImpact	
	791189672	env_modern_magnetGravity_box1EnterMagnet			\Default Work Unit\environment\modern\magnetGravity\magnet\env_modern_magnetGravity_box1EnterMagnet	
	793591303	env_wormeater_idleBarfOpen			\Default Work Unit\environment\mechanisms\wormeater\env_wormeater_idleBarfOpen	
	794731444	phy_beartrap_slideStart			\Default Work Unit\physics\objects\beartrap\phy_beartrap_slideStart	
	800621399	env_city_wagon_buttonLeftDown			\Default Work Unit\environment\city\wagon\env_city_wagon_buttonLeftDown	
	803303286	env_underground_ropes_door2_hitGround			\Default Work Unit\environment\underground\ropes\env_underground_ropes_door2_hitGround	
	811006647	obj_spider_spider_cocoon_backLegSteps			\Default Work Unit\spider\cocoon\walk\obj_spider_spider_cocoon_backLegSteps	
	813138068	env_underground_water_trapImpact			\Default Work Unit\environment\underground\water\env_underground_water_trapImpact	
	813738808	env_modern_jump_saw2_stop			\Default Work Unit\environment\modern\jump\saws\env_modern_jump_saw2_stop	
	816572933	boy_rope_down_grab_right_hand			\Default Work Unit\boy\foley_animation\rope\rope_down\boy_rope_down_grab_right_hand	
	821700707	amb_sws_modern_lasersShooting_laserAction			\Default Work Unit\ambience\state ambiene\modern\amb_sws_modern_lasersShooting_laserAction	
	823943573	amb_sws_darkness_guns_smashEgg			\Default Work Unit\ambience\state ambiene\darkness\amb_sws_darkness_guns_smashEgg	
	829405253	phy_water_sewer_hollowCrateSlideStop			\Default Work Unit\physics\water\sewer\hollowCrate\phy_water_sewer_hollowCrateSlideStop	
	835216607	env_modern_gravityZone_pressurePlateDownStop			\Default Work Unit\environment\modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateDownStop	
	835515820	env_water_zombiesewer_waterFillStopping			\Default Work Unit\environment\water\zombieSewer\env_water_zombiesewer_waterFillStopping	cirka 3 sek fra at stoppe 
	835980390	amb_sws_underground_water_tunnel			\Default Work Unit\ambience\state ambiene\underground\water\amb_sws_underground_water_tunnel	
	838973955	phy_underground_water_boy3slideStart			\Default Work Unit\physics\underground\water\phy_underground_water_boy3slideStart	
	840976024	phy_city_crane_seesawRotateStart			\Default Work Unit\physics\city\crane\seesaw\phy_city_crane_seesawRotateStart	
	841410567	phy_beartrap_impact			\Default Work Unit\physics\objects\beartrap\phy_beartrap_impact	
	843392428	music_underground_pursuing_deadBoyVisible_stop			\Default Work Unit\music\underground\music_underground_pursuing_deadBoyVisible_stop	
	845025087	env_mechanisms_gatlinBulletImpactMetalHeavy			\Default Work Unit\environment\mechanisms\laser\env_mechanisms_gatlinBulletImpactMetalHeavy	kasserne
	849359491	env_water_rain_machine_creepIdleStart			\Default Work Unit\environment\water\rain\animationsCreep\creep2\creepIdle\env_water_rain_machine_creepIdleStart	
	850003010	env_water_sewer_closeBigDoor			\Default Work Unit\environment\water\sewer\env_water_sewer_closeBigDoor	
	853860838	evt_old_rotatingIntro_smallCogConnection			\Default Work Unit\environment\old\rotatingIntro\rodCog\evt_old_rotatingIntro_smallCogConnection	
	855279241	env_start_falling_boatexitwater			\Default Work Unit\environment\start\falling\env_start_falling_boatexitwater	
	861379778	phy_modern_gravityZone_heavyDoorMoveStart			\Default Work Unit\physics\modern\gravityZone\heavyDoor\phy_modern_gravityZone_heavyDoorMoveStart	
